text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @Hublot: #BigBangFerrari, the best of both worlds. Forza Ferrari! #RussianGP https://t.co/MDg8EY7llx",FALSE,0,NA,2017-04-29T19:35:14Z,FALSE,NA,858404326397493248,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RafaAnayaSilva,40,TRUE,FALSE,NA,NA
RT @ForceIndiaF1: Well done @OconEsteban - getting into Q3 for the first time in his career! #RussianGP #PinkPanthers https://t.co/F2kxLzMy‚Ä¶,FALSE,0,NA,2017-04-29T19:35:13Z,FALSE,NA,858404322576658432,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",frecklescheco,51,TRUE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:35:03Z,FALSE,NA,858404281958969344,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SamuBetancor,1877,TRUE,FALSE,NA,NA
"RT @ValtteriBottas: 3rd in the qualifying. Reds too quick today but tomorrow is a new day Ì†ºÌøÅ

#F1 #RussianGP #VB77 @MercedesAMGF1 https://t.‚Ä¶",FALSE,0,NA,2017-04-29T19:34:45Z,FALSE,NA,858404205253373952,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hazwanmansor31,81,TRUE,FALSE,NA,NA
"RT @sebvettelnews: #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ Saturday Gallery Ì†ΩÌ≥∏ https://t.co/nvJjzkV7Hc 

¬© Ferrari Media 

#Vettel #Seb5 #F1 https://t.co/zvJ6Zkka66",FALSE,0,NA,2017-04-29T19:34:42Z,FALSE,NA,858404193857622016,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",f1_girl_sv,21,TRUE,FALSE,NA,NA
"RT @SkySportsF1: Lewis Hamilton hopeful Mercedes' #RussianGP victory chance not gone 

https://t.co/t5G8UFtoe4 #skyf1 https://t.co/rKF7jlw1‚Ä¶",FALSE,0,NA,2017-04-29T19:34:41Z,FALSE,NA,858404186945355777,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CJ1751,11,TRUE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:34:40Z,FALSE,NA,858404185229991941,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ClayonaM,1877,TRUE,FALSE,NA,NA
"RT @ScuderiaFerrari: Scuderia Ferrari locks first row at Russian Grand Prix. #RussianGP #ForzaFerrari
 https://t.co/33dNMzcfeH",FALSE,0,NA,2017-04-29T19:34:39Z,FALSE,NA,858404178091282433,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RichardTriolo,443,TRUE,FALSE,NA,NA
RT @ForceIndiaF1: P10 and aiming to move forward! @OconEsteban #RussianGP #PinkPanthers https://t.co/8yqfLor7NW,FALSE,0,NA,2017-04-29T19:34:38Z,FALSE,NA,858404175960584193,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",frecklescheco,25,TRUE,FALSE,NA,NA
RT @ForceIndiaF1: Happy times for @OconEsteban and @giselle_zm after qualifying Ì†æÌ¥£ #RussianGP #PinkPanthers https://t.co/VVT4gUpr74,FALSE,0,NA,2017-04-29T19:34:28Z,FALSE,NA,858404132901834753,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",frecklescheco,33,TRUE,FALSE,NA,NA
"RT @ValtteriBottas: 3rd in the qualifying. Reds too quick today but tomorrow is a new day Ì†ºÌøÅ

#F1 #RussianGP #VB77 @MercedesAMGF1 https://t.‚Ä¶",FALSE,0,NA,2017-04-29T19:34:15Z,FALSE,NA,858404079910780929,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jeruel19,81,TRUE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:34:08Z,FALSE,NA,858404049015754757,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Leovysk,1877,TRUE,FALSE,NA,NA
"RT @F1: BREAKING: Sebastian Vettel takes pole at the #RussianGP

First @ScuderiaFerrari front row lock-out since Ì†ºÌ∑´Ì†ºÌ∑∑ 2008 https://t.co/Yc298‚Ä¶",FALSE,0,NA,2017-04-29T19:34:08Z,FALSE,NA,858404048659263488,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ningxiaoqi,3091,TRUE,FALSE,NA,NA
The latest The RoePan Daily! https://t.co/pNXJnx0XBF Thanks to @zabreack #russiangp #sharapova,FALSE,0,NA,2017-04-29T19:34:03Z,FALSE,NA,858404027150860290,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",rudypandu,0,FALSE,FALSE,NA,NA
"RT @F1: So close to his first #F1 pole in 9 years... #RussianGP 
https://t.co/w3Ptq2dVgF",FALSE,0,NA,2017-04-29T19:33:58Z,FALSE,NA,858404009606078464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ingastrackef1,169,TRUE,FALSE,NA,NA
The Travel in the world Daily is out! https://t.co/XwCEqy2AOF Stories via @1Swinging_Voter @ECIU_UK @Tru254 #bbcnews #russiangp,FALSE,0,NA,2017-04-29T19:33:54Z,FALSE,NA,858403990983323648,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",Dan1elaS,0,FALSE,FALSE,NA,NA
"Terminate le #Quali del #RussianGP: Ì†ºÌ∑∑Ì†ºÌ∑∫Ì†ΩÌ≤®
1Ô∏è‚É£ #Seb5 Ì†ΩÌ≥∏
2Ô∏è‚É£ #Kimi7
3Ô∏è‚É£ @ValtteriBottas... https://t.co/VqK7OObTQ0 by‚Ä¶ https://t.co/yQBMK64DVq",FALSE,0,NA,2017-04-29T19:33:39Z,TRUE,NA,858403926500143104,NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>",marcuccimauri4,0,FALSE,FALSE,NA,NA
RT @Thierry_KOSKAS: At @Groupe_Renault we trust @HulkHulkenberg and @RenaultSportF1 will get LOTS  of points at tomorrow's #RussianGP! http‚Ä¶,FALSE,0,NA,2017-04-29T19:33:38Z,FALSE,NA,858403925434740737,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IdasiakB,3,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: What‚Äôs behind the start. #RussianGP #ForzaFerrari https://t.co/G87bXunhk8,FALSE,0,NA,2017-04-29T19:33:37Z,FALSE,NA,858403919306817536,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",herbert_chelsea,200,TRUE,FALSE,NA,NA
"RT @F1: First pole Mercedes have missed in almost a season. ""Back to the drawing board,"" says @LewisHamilton #F1 #RussianGP
https://t.co/6Z‚Ä¶",FALSE,0,NA,2017-04-29T19:33:37Z,FALSE,NA,858403918019260416,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ingastrackef1,117,TRUE,FALSE,NA,NA
RT @PiscineLaghetto: Russian Grand Prix - ‚ÄúThe car was phenomenal‚Äù. #RussianGP #ForzaFerrari https://t.co/EKGluyqFle by #ScuderiaFerrari vi‚Ä¶,FALSE,0,NA,2017-04-29T19:33:28Z,FALSE,NA,858403880232656896,NA,"<a href=""http://somethingfornow.com"" rel=""nofollow"">ScuderiaFerrariF1</a>",joecaputo,1,TRUE,FALSE,NA,NA
Russian Grand Prix - ‚ÄúThe car was phenomenal‚Äù. #RussianGP #ForzaFerrari https://t.co/EKGluyqFle by #ScuderiaFerrari via @c0nvey,FALSE,0,NA,2017-04-29T19:33:27Z,FALSE,NA,858403878328467456,NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>",PiscineLaghetto,1,FALSE,FALSE,NA,NA
RT @ForceIndiaF1: P9 and P10 for Checo and Esteban - both cars make it into Q3! #RussianGP #PinkPanthers,FALSE,0,NA,2017-04-29T19:33:19Z,FALSE,NA,858403846086942720,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",garciavivian,53,TRUE,FALSE,NA,NA
"RT @F1: Ì†ºÌøÅ TOP TEN: END OF SESSION Ì†ºÌøÅ

1 VET Ì†ΩÌ≥∏
2 RAI
3 BOT
4 HAM
5 VER
6 MAS
7 HUL
8 RIC
9 SAI
10 MAG

#RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #FP3 https://t.co/39X2Ef‚Ä¶",FALSE,0,NA,2017-04-29T19:33:18Z,FALSE,NA,858403841993297920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",julita_palinska,407,TRUE,FALSE,NA,NA
RT @svandoorne: Starting from the back of the grid tomorrow so the only way is ‚¨ÜÔ∏è! #SV2 #McLarenHonda #RussianGP https://t.co/32JwrkGHe8,FALSE,0,NA,2017-04-29T19:33:18Z,FALSE,NA,858403840902782976,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nigel_The_Ram,54,TRUE,FALSE,NA,NA
"RT @Racingnews2015: #FP3 ended.. P5 for Max

#F1 #MaxVerstappen #RussianGP https://t.co/I68m5scvmA",FALSE,0,NA,2017-04-29T19:33:08Z,FALSE,NA,858403797235847169,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",julita_palinska,7,TRUE,FALSE,NA,NA
Qualifying ‚Äì FIA press conference in Russia #F1 #RussianGP #Sochif1 https://t.co/wakW36tYbh via @ThisisF1 https://t.co/ScLGWxXl6m,FALSE,1,NA,2017-04-29T19:33:00Z,FALSE,NA,858403764285325312,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ThisisF1,0,FALSE,FALSE,NA,NA
"RT @WinfieldF1: Pole position onboard
Sebastian Vettel (Ferrari) - 2017 Russian Grand Prix
New record: 1:33.194
#F1 #RussianGP #Formula1 ht‚Ä¶",FALSE,0,NA,2017-04-29T19:32:59Z,FALSE,NA,858403761290711042,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alfredobravo17,16,TRUE,FALSE,NA,NA
RT @layladbeauty: Your qualifying report is online now! Ì†ºÌøé https://t.co/lphGI9UKGH #Formula1 #RussianGP #qualifying #F1 https://t.co/GBetpHZ‚Ä¶,FALSE,0,NA,2017-04-29T19:32:54Z,FALSE,NA,858403738796666881,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",worthing11,2,TRUE,FALSE,NA,NA
"RT @F1: Row 1: Vettel, Raikkonen
Row 2: Bottas, Hamilton

#RussianGP: unmissable. Here's when to tune in. #F1 https://t.co/F0iMYL4klA",FALSE,0,NA,2017-04-29T19:32:52Z,FALSE,NA,858403731829927937,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Elalambre20,268,TRUE,FALSE,NA,NA
"RT @MercedesAMGF1: Having too much fun in the garage this morning Ì†ΩÌ∏Ñ @LewisHamilton Ì†ΩÌ≥∏

#F1 #RussianGP @MercedesBenz https://t.co/c51MUwRbWA",FALSE,0,NA,2017-04-29T19:32:49Z,FALSE,NA,858403719318192129,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CS55LH44,60,TRUE,FALSE,NA,NA
Best thing I've seen today by far #Massa #russiandoll #RussianGP...but who's inside?! https://t.co/JAqeKki0iH,FALSE,0,NA,2017-04-29T19:32:45Z,FALSE,NA,858403703543484416,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rachaelmccrea,0,FALSE,FALSE,NA,NA
"RT @F1: WATCH: Onboard with Sebastian Vettel as he takes pole at the #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫

47th pole of his career and his first since 2015 https:‚Ä¶",FALSE,0,NA,2017-04-29T19:32:42Z,FALSE,NA,858403688725000192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YaroslavDV,1147,TRUE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:32:41Z,FALSE,NA,858403682894917632,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",evrenemel7982,1877,TRUE,FALSE,NA,NA
"RT @ValtteriBottas: 3rd in the qualifying. Reds too quick today but tomorrow is a new day Ì†ºÌøÅ

#F1 #RussianGP #VB77 @MercedesAMGF1 https://t.‚Ä¶",FALSE,0,NA,2017-04-29T19:32:36Z,FALSE,NA,858403662414196736,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Elalambre20,81,TRUE,FALSE,NA,NA
"RT @F1: Ì†ºÌøÅ END OF QUALIFYING Ì†ºÌøÅ

TOP 10 

VET Ì†ΩÌ≥∏
RAI
BOT
HAM
RIC
MAS
VER
HUL
PER
OCO

#Quali #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/DnEE1ymozZ",FALSE,0,NA,2017-04-29T19:32:31Z,FALSE,NA,858403644626087937,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CaptAlat,1778,TRUE,FALSE,NA,NA
"RT @ScuderiaFerrari: POLE POSITION For #Seb5, first row completed by #Kimi7 P2! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøº#RussianGP #Quali #ForzaFerrari https://t.co/HB‚Ä¶",FALSE,0,NA,2017-04-29T19:32:30Z,FALSE,NA,858403638821171200,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",billysf1,3458,TRUE,FALSE,NA,NA
RT @F1: REPORT: A memorable day for @ScuderiaFerrari and their fans as they secure a 1-2 on the grid ‚¨áÔ∏è #RussianGP https://t.co/K0D7MH22fZ,FALSE,0,NA,2017-04-29T19:32:19Z,FALSE,NA,858403591891169280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DonThotio,334,TRUE,FALSE,NA,NA
RT @JPrentice8: Ferrari after qualifying #RussianGP https://t.co/uRwAzFQqa5,FALSE,0,NA,2017-04-29T19:32:18Z,FALSE,NA,858403587122233345,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",f1_girl_sv,2,TRUE,FALSE,NA,NA
RT @F1: Full reaction from every team after qualifying in Sochi &gt;&gt; https://t.co/hHhkN6Lc4p #F1 #RussianGP https://t.co/vX8e1AJQFx,FALSE,0,NA,2017-04-29T19:32:10Z,FALSE,NA,858403556298248192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",classymkh,17,TRUE,FALSE,NA,NA
RT @MercedesBenzInd: Cheer for the @MercedesAMGF1 Stars as they outrace the competition at #F1 #RussianGP. Tomorrow at 5:30 PM IST. #BestKe‚Ä¶,FALSE,0,NA,2017-04-29T19:32:05Z,FALSE,NA,858403532604682240,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arjun4959,46,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: #Kimi7: 'I had a nice feeling with the car straight away and it's always more fun like that' #RussianGP https://t.co/w‚Ä¶,FALSE,0,NA,2017-04-29T19:31:39Z,FALSE,NA,858403426564276225,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",danielnemo89,328,TRUE,FALSE,NA,NA
RT @ForceIndiaF1: The full picture from qualifying - it's a fifth row lockdown for us. Going for points tomorrow! #RussianGP #PinkPanthers‚Ä¶,FALSE,0,NA,2017-04-29T19:31:37Z,FALSE,NA,858403415487119361,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",adlgarza78,62,TRUE,FALSE,NA,NA
RT @F1: PROVISIONAL CLASSIFICATION (END OF FP3): Game on... #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/9vAitUThZv,FALSE,0,NA,2017-04-29T19:31:33Z,FALSE,NA,858403399611678721,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",artsaaa,652,TRUE,FALSE,NA,NA
RT @F1: Full reaction from every team after qualifying in Sochi &gt;&gt; https://t.co/hHhkN6Lc4p #F1 #RussianGP https://t.co/vX8e1AJQFx,FALSE,0,NA,2017-04-29T19:31:28Z,FALSE,NA,858403377302171648,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rockerto666,17,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: 5 minutes to #FP3 #RussianGP #BillyWhizz https://t.co/lWwLZZK12P,FALSE,0,NA,2017-04-29T19:31:27Z,FALSE,NA,858403375964147713,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",phillip_cousins,98,TRUE,FALSE,NA,NA
Full reaction from every team after qualifying in Sochi &gt;&gt; https://t.co/5zyD0NOAtd #F1 #RussianGP https://t.co/NW2UphvVfa,FALSE,0,NA,2017-04-29T19:31:22Z,FALSE,NA,858403354623520768,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",GPTouring,0,FALSE,FALSE,NA,NA
RT @ScuderiaFerrari: #FP3 underway #RussianGP #ForzaFerrari https://t.co/EiaZQoHnV6,FALSE,0,NA,2017-04-29T19:31:22Z,FALSE,NA,858403352065048578,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",phillip_cousins,79,TRUE,FALSE,NA,NA
"RT @Gianludale27: Ì†ºÌ∑∑Ì†ºÌ∑∫ #RussianGP  Arrivabene when asked about why Ferrari was slower in Q2: ""Look, we have two drivers who are not just grea‚Ä¶",FALSE,0,NA,2017-04-29T19:31:15Z,FALSE,NA,858403322285494273,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alessiolabbe,59,TRUE,FALSE,NA,NA
"RT @F1: Ì†ºÌøÅ END OF QUALIFYING Ì†ºÌøÅ

TOP 10 

VET Ì†ΩÌ≥∏
RAI
BOT
HAM
RIC
MAS
VER
HUL
PER
OCO

#Quali #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/DnEE1ymozZ",FALSE,0,NA,2017-04-29T19:31:14Z,FALSE,NA,858403317982121985,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EmeEugene,1778,TRUE,FALSE,NA,NA
RT @F1: Full reaction from every team after qualifying in Sochi &gt;&gt; https://t.co/hHhkN6Lc4p #F1 #RussianGP https://t.co/vX8e1AJQFx,FALSE,0,NA,2017-04-29T19:31:07Z,FALSE,NA,858403291318939648,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",januszcwikla,17,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: #Kimi7 and #Seb5 back to the garage #RussianGP #FP3 https://t.co/5GBzDTcwJu,FALSE,0,NA,2017-04-29T19:31:06Z,FALSE,NA,858403286721888259,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",phillip_cousins,78,TRUE,FALSE,NA,NA
"RT @F1: BREAKING: Sebastian Vettel takes pole at the #RussianGP

First @ScuderiaFerrari front row lock-out since Ì†ºÌ∑´Ì†ºÌ∑∑ 2008 https://t.co/Yc298‚Ä¶",FALSE,0,NA,2017-04-29T19:31:02Z,FALSE,NA,858403268560420864,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",josephcj,3091,TRUE,FALSE,NA,NA
"RT @ScuderiaFerrari: #FP3 ending with P1 and P2 for the Scuderia, #Seb5 tops the timesheet #RussianGP https://t.co/J97PSjwilv",FALSE,0,NA,2017-04-29T19:30:51Z,FALSE,NA,858403223761235969,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",phillip_cousins,298,TRUE,FALSE,NA,NA
RT @F1: Full reaction from every team after qualifying in Sochi &gt;&gt; https://t.co/hHhkN6Lc4p #F1 #RussianGP https://t.co/vX8e1AJQFx,FALSE,0,NA,2017-04-29T19:30:47Z,FALSE,NA,858403207625703424,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",DmRivelation,17,TRUE,FALSE,NA,NA
"RT @Motorsport: Read what Vettel, Raikkonen and Bottas had to say in the post-qualifying #RussianGP press conference:

 https://t.co/xfrrlQ‚Ä¶",FALSE,0,NA,2017-04-29T19:30:46Z,FALSE,NA,858403204308062208,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LHN2122,12,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: #Quali is GO #ForzaFerrari #RussianGP https://t.co/ZmeiGildqH,FALSE,0,NA,2017-04-29T19:30:43Z,FALSE,NA,858403190458462208,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",phillip_cousins,127,TRUE,FALSE,NA,NA
F1-Full reaction from every team after qualifying in Sochi &gt;&gt; https://t.co/4urXDvVarO #F1 #RussianGP https://t.co/0L2NI35GaW ‚Ä¶,FALSE,0,NA,2017-04-29T19:30:39Z,FALSE,NA,858403173043666944,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",MG__Racing,0,FALSE,FALSE,NA,NA
RT @ScuderiaFerrari: Air temp is 27C track 41C #RussianGP #Quali https://t.co/ZQHZpHGvHp,FALSE,0,NA,2017-04-29T19:30:38Z,FALSE,NA,858403170627801088,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",phillip_cousins,75,TRUE,FALSE,NA,NA
RT @SauberF1Team: Qualifying was disappointing ahead of the #RussianGP in Sochi - @PWehrlein P18 and @Ericsson_Marcus P19 https://t.co/32wn‚Ä¶,FALSE,0,NA,2017-04-29T19:30:37Z,FALSE,NA,858403165271715840,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ingastrackef1,10,TRUE,FALSE,NA,NA
RT @F1: Full reaction from every team after qualifying in Sochi &gt;&gt; https://t.co/hHhkN6Lc4p #F1 #RussianGP https://t.co/vX8e1AJQFx,FALSE,0,NA,2017-04-29T19:30:36Z,FALSE,NA,858403161911853056,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jeruel19,17,TRUE,FALSE,NA,NA
"RT @SochiAutodrom: Qualifying top 3
#RussianGP #F1Sochi https://t.co/q1z1FxDEUJ",FALSE,0,NA,2017-04-29T19:30:33Z,FALSE,NA,858403146745368577,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JIG1,90,TRUE,FALSE,NA,NA
"RT @fia: #F1 @ScuderiaFerrari Sebastian Vettel &amp; Kimi Raikkonen and @ValtteriBottas talk after #RussianGP qualifying
https://t.co/uJj2kODi7l",FALSE,0,NA,2017-04-29T19:30:33Z,FALSE,NA,858403146602868738,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ingastrackef1,25,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: #Q1 ending with #Seb5 P3 1:34.493 and #Kimi7 P4 1:34.953 #RussianGP #Quali https://t.co/QV9hdmIDjM,FALSE,0,NA,2017-04-29T19:30:30Z,FALSE,NA,858403135559225344,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",phillip_cousins,106,TRUE,FALSE,NA,NA
RT @alanbaldwinf1: Another day done. Off into the bright lights of Sochi #F1 #RussianGP https://t.co/jYS33CJlSa,FALSE,0,NA,2017-04-29T19:30:29Z,FALSE,NA,858403131222315010,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rodantony,3,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: Starting #Q2 #RussianGP #Quali #ForzaFerrari https://t.co/LtrN92P5GX,FALSE,0,NA,2017-04-29T19:30:27Z,FALSE,NA,858403122183643137,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",phillip_cousins,115,TRUE,FALSE,NA,NA
RT @F1: Full reaction from every team after qualifying in Sochi &gt;&gt; https://t.co/hHhkN6Lc4p #F1 #RussianGP https://t.co/vX8e1AJQFx,FALSE,0,NA,2017-04-29T19:30:25Z,FALSE,NA,858403114780635138,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DavidRo40371363,17,TRUE,FALSE,NA,NA
RT @OconEsteban: First Q3 of my career!! Please with the job achieved by @ForceIndiaF1 this week end ! All to play tomorrow Ì†æÌ¥ôÌ†ºÌøª #RussianGP #‚Ä¶,FALSE,0,NA,2017-04-29T19:30:23Z,FALSE,NA,858403107201585153,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",frecklescheco,115,TRUE,FALSE,NA,NA
