text,label
 please issue sick bags in future if you are going to ask eddie jordan to do podium interviews again in the future  f,1
 kimis words to the fans  audio   ,1
 pure class    your day will come again   f ,1
  not where we wanted  to be on lap one onto spain in two weeks  ,1
 that winning feeling        f ,1
  and  strapped in ready to steer their way to the grid  vf haasf ,1
 s  knocking down great laps he stays ahead of the pack in p on lap   g,1
 steady   has now finished in the top in  of the last   races   ,1
race winner valtteribottas got congratulations from niki lauda as well   sochi ,1
 kimi fastest lap    ,1
 sebs words to the fans  audio   ,1
 raceday  unleashthelion keeppushing   f ,1
 lap  race leader bot is the first of the top four to pit  he comes out in p between ham and ver    ,1
 double podium double the pride for   great drives seb and kimi  gearedforfaster ht,1
everyone needs to stop complaining about   f,1
congratulations to newest flying finn below every one is a shark  making a great race out of a boring tracktyre ,1
daniel gives his views after his retirement at the      f by redbullracing ,1
snack break  vettel  ,1
valtteri bottas won his first ever grand prix ahead of sebastian vettel and kimi raikkonen lewis hamilton finished ,1
 russian grand prix interactive lap times and fastest laps f  ,1
valtteri bottas claims first f win with victory in the      skyf by uroy via ,1
its not the sport that needs changing its the calendar sochi is a soulless bore simply scrap the  an ,1
 no action was taken by the stewards on the palmergrosjean incident  ,1
 lewis is having weird sensations   ,1
 why vettel always blame others for his lose madlogic f  ,1
here come the bulls  ,1
why vettel always blame others for his lose madlogic f  ,1
 its gone says daniel on the radio as he pits and retires from the   team investigating the issue russi,1
 confirmed ric is out of the  after brake issues ,1
mike arnall with kimis helmet amp trophy  sochi sochiautodrom scuderiaferrari ,1
 the latest bgp pr news update  thanks to  ,1
 nailbiter or procession give your verdict on the  here f  ,1
 the  drops at the  stoffel p fernando dns a st win for bot top   vet rai ham ver per oco hul,1
as cool as ice  kimirikknen kimiraikkonen kimi kr allwithkimi iceman scuderiaferrari ferrari ,1
fvideo  f    driver reaction after the  race   f formula sochi sochiautodrom raceday,1
    postrace team radio  adami p sebastian p strong race well done seb car was good grazie a tutt,1
 taken before the national anthem but we still have to share this one   ,1
 spy dany how much are you enjoying being the centre of attention at your home grand prix  rbspy  ,1
 a first ever win in f    bot  me quite a while eh  races but worth the wait    ,1
what a start what a win  totally worth not sleeping all night to see the race p  ,1
 slip  the  is the first time since malaysia  that  has failed to finish on the podium f,1
 was there really only one on track overtake for position today thought it was such a dull race,1
the personal development daily is out  stories via     kimi,1
 check out a selection of our favourite shots from the   full gallery   ,1
    p finished  i can only say that this world  we win and lose together  ,1
f driver of the day valtteri bottas mercedes   formula  vtb  ,1
 maiden   wins the   at  his first ever  career victory  ,1
top trends singaporemay  sgt hbdbelovedthalaajith arsenal pm lee  chelsea parkboyoung  ,1
top trends swedenapr  cest arsenal spurs coys chelsea valborg lazio united swansea   ,1
 max on the grid and ready to go after some late but great work from the team  lets do this  f ,1
 your race report is online now    sochigp formula f ,1
 tough times for the team at the  get the mclarenhonda race roundup at  f ,1
 grande grande a double podium finish for  in the   seb in p  and kimi in p  forza,1
 up to the challenge    x steve etherington ,1
safety car in this lap    f  race,1
 you cannot hide behind a result like this team thoughts on a disappointing    ,1
on the grid   sochi sochiautodrom grid f formula cmoref  sochi autodrom ,1
there was not a single overtaking move in sochi after the sc  f its a straight line paradise ,1
  grid interviews for both nico and his grid lady    ,1
 huge congrats to  on his first  victory what a fantastic race it was   f ,1
 my  toyota corolla is more reliable than ricciardos red bull  f,1
motorsport race day in russia get ready for the   heres our global start guide ,1
if youre wondering lewis hamilton finished fourth full story   bbcf   ,1
 f  sebastian vettel and kimi raikkonen share their feelings after the  ,1
 but it was still a nice race comon ,1
sebs words to the fans  audio    by scuderiaferrari via ,1
 sebastians garage   sochi sochiautodrom scuderiaferrari sfh formula f ,1
sebastians garage   sochi sochiautodrom scuderiaferrari sfh formula f ,1
  talking point   would vettel have got past bottas if hed have been pitted earlier by ferrari   f ,1
 its important to have all the things on your site  f  vettel    ,1
  years ago roland ratzenberger died after a horrobile crash at imola rip   f f  ,1
 stoffel crosses the line and wraps up the  in p solid effort stoff  ,1
more pictures of todays race and bottas first victory celebrations just added here  f ,1
the latest brearn wright sports report  thanks to  stanleycup ,1
 russian grand prix  a double podium for scuderia ferrari  forzaferrari ,1
 somewhere in finland f  ,1
 sunday morning making an entrance    f  ,1
the latest alltheinterweb motors news  thanks to     f,1
 vet i obviously tried everything to catch  big congrats its his day    f ,1
 admscr  tatort  lpt    leitkultur    cest trndnl ,1
team standings after   classement constructeurs f race by race mercedes leads back ,1
 with just a few laps remaining stoff posts his fastest lap of the race  ,1
 not what you want to see  not even starting the race poor fernando bet he cant wait for indy ,1
in front of valtteris garage  sochi formula f cmoref ,1
drivers standings after   classement pilotes f race by race ,1
the  website lists pascal wehrleins passing of sauber teammate marcus ericsson on lap  as the only ontrack pass in the ,1
 lap  of the  stoff is managing his tyres and pace well hes getting better every lap ,1
 hands up if youve given up on this season already f  ,1
 lets go   ,1
 a new set of ultrasofts for  after a second pit stop the cars ahead are all on supers  f ,1
toto wolff and  celebrate the race win   amus ,1
 achievement unlocked  victory  for    ,1
double podiums seb kimi for the team in red  but what a race for bottas   sochigp redseason,1
 valtteri bottas joins f finnish stars with  win  ,1
   result valtteri bottas wins his first ever grand prix ahead of the ferraris of sebastian vettel and kimi r,1
 palmer and grosjean weekend summed up ,1
 mercedes team at this moment f    ,1
tendenze twitter beatles e  ,1
 now i know how to do it hopefully its the first of many    f  bottas h,1
   ukrainians have been killed by the russian army in ukraine hope  didnt skid on their,1
 started in th  finished in th  solid drive kev      km ,1
 the lights are about to go out  f formula sochi cmoref scuderiaferrari seb kimi forzaferrari h,1
the lights are about to go out  f formula sochi cmoref scuderiaferrari seb kimi forzaferrari ,1
  laps into the   is up  places into p and pushing on the ultrasofts f ,1
 looking for the best photos from the  weekend we are putting together our collection on our fb page ,1
 congratulations to   the first race win for the  driver    ,1
 meanwhile in the garage   ,1
 not a good weekend for us really looking forward europe and barcelona rg f  haasf ,1
 congratulation   good job mate  rg ,1
 hes done it     keeps his cool to take the   win    brings the w ho,1
 going in fp  forzaferrari ,1
 alonsos race at the f  ,1
 its the  this weekend and were giving away a   voucher   follow and rt for the chance to win,1
good racing by bottas to win in  today st of many    f ,1
   race quotes   sebastian vettel we can still learn and improve   seb f ,1
 safety car on lap  at the   dives straight into the pits to switch to the ultrasofts f ,1
the latest the danny mumbere daily  thanks to     f,1
  done f  ,1
 ready to run to the starting grid    ,1
 final prerace prep the grid is clearing the boys are ready to hop back into their cars  ,1
 its time to go racing  get ready for  laps of relentless racing at the   f ,1
 despite late pressure from sebastian vettel  wins the   his first  win  ,1
  minutes to go  ,1
 how about    clothing  would have looked nice isnt it  f  ,1
twitter likes and followers hack   cech arsenal ,1
 lap  when youre chasing your first ever f win and a fourtime world champion is in your mirrors and closing ,1
 air temperature  degrees race anticipation even hotter less than  mins until lights out  ,1
 race control stewards shared some video from the palgro incident  ,1
  extra formation lap  fernando alonso has stopped and is out of his car   he wont be taking part     ,1
 team mclaren orange arrive on the grid  ,1
 after  attempts valtteri bottas wins first ever f race   ,1
nailbiter or procession give your verdict on the  here f  ,1
 can someone please crash i will dance if someone crashes and brings out a safety car  teamlh,1
 the swear jar in the  garage is getting a bit of love tonight    ,1
congratulations  with your first f victory   bottas,1
 f  wins the    ,1
 green light on pitlane open its time to head to the  grid ,1
